"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","trstplt","trstep","trstprt","trstprl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","happy"
"ESS6e02_6",6,"2.6","23.11.2023",2991,"FR",0.5341765,0.8218073,2.702678,2.2210805,0,4,0,3,5,0,2,5,5,6,4,5
"ESS6e02_6",6,"2.6","23.11.2023",2992,"FR",1.0684748,2.002299,2.702678,5.4115696,1,3,1,4,3,5,4,2,8,1,8,7
"ESS6e02_6",6,"2.6","23.11.2023",2995,"FR",0.53285307,0.4776173,2.702678,1.2908458,4,5,4,6,2,8,6,6,7,5,8,8
"ESS6e02_6",6,"2.6","23.11.2023",2999,"FR",0.5140856,0.53445,2.702678,1.4444462,0,0,0,0,5,5,0,0,0,0,0,2
"ESS6e02_6",6,"2.6","23.11.2023",3016,"FR",0.5140856,0.46079522,2.702678,1.2453811,4,4,4,4,10,9,2,1,3,4,8,8
"ESS6e02_6",6,"2.6","23.11.2023",3022,"FR",1.0821614,1.1515602,2.702678,3.1122963,3,3,2,6,5,5,3,2,3,4,6,7
"ESS6e02_6",6,"2.6","23.11.2023",3023,"FR",0.540631,0.56204695,2.702678,1.5190319,4,5,5,6,7,10,5,1,10,5,10,10
"ESS6e02_6",6,"2.6","23.11.2023",3027,"FR",1.0821614,1.4064081,2.702678,3.801068,2,2,4,7,8,1,1,1,5,1,8,5
"ESS6e02_6",6,"2.6","23.11.2023",3034,"FR",1.0349047,1.060088,2.702678,2.8650765,3,3,5,3,7,7,3,3,7,5,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3037,"FR",0.51745236,0.6724959,2.702678,1.8175398,0,6,3,1,7,6,4,1,5,5,8,7
"ESS6e02_6",6,"2.6","23.11.2023",3040,"FR",1.0349047,2.6879444,2.702678,7.264648,5,5,5,10,4,8,3,5,9,9,10,6
"ESS6e02_6",6,"2.6","23.11.2023",3042,"FR",0.51745236,0.6724959,2.702678,1.8175398,2,8,3,6,5,8,5,5,4,8,10,8
"ESS6e02_6",6,"2.6","23.11.2023",3043,"FR",0.51745236,0.41013893,2.702678,1.1084734,3,5,3,5,5,8,2,2,2,88,9,5
"ESS6e02_6",6,"2.6","23.11.2023",3044,"FR",0.51745236,1.3439722,2.702678,3.632324,2,5,3,3,5,7,4,2,4,6,9,7
"ESS6e02_6",6,"2.6","23.11.2023",3046,"FR",0.50518656,0.52781,2.702678,1.4265004,0,2,0,3,0,7,2,4,2,2,3,6
"ESS6e02_6",6,"2.6","23.11.2023",3050,"FR",0.50518656,0.52519846,2.702678,1.4194423,5,88,3,88,5,1,1,88,5,6,9,1
"ESS6e02_6",6,"2.6","23.11.2023",3051,"FR",0.50518656,0.5380719,2.702678,1.454235,5,5,4,6,3,7,3,5,3,4,7,7
"ESS6e02_6",6,"2.6","23.11.2023",3055,"FR",0.50498694,0.5276014,2.702678,1.4259367,4,5,4,8,7,5,2,2,3,3,8,5
"ESS6e02_6",6,"2.6","23.11.2023",3058,"FR",0.50518656,0.537584,2.702678,1.4529165,4,5,4,5,7,7,1,3,8,6,8,8
"ESS6e02_6",6,"2.6","23.11.2023",3059,"FR",1.0099739,0.9217668,2.702678,2.4912388,5,3,3,7,0,4,1,2,3,3,2,7
"ESS6e02_6",6,"2.6","23.11.2023",3064,"FR",1.0070443,1.7588819,2.702678,4.753691,1,3,1,1,3,9,2,2,6,1,8,9
"ESS6e02_6",6,"2.6","23.11.2023",3069,"FR",0.50352216,0.53629917,2.702678,1.4494439,6,7,4,6,2,7,4,6,7,8,7,7
"ESS6e02_6",6,"2.6","23.11.2023",3070,"FR",1.0070443,1.0521421,2.702678,2.8436015,5,4,5,7,4,10,4,4,7,5,6,10
"ESS6e02_6",6,"2.6","23.11.2023",3071,"FR",1.0070443,2.7706804,2.702678,7.488257,3,4,2,4,4,6,2,4,5,3,6,7
"ESS6e02_6",6,"2.6","23.11.2023",3080,"FR",1.4955899,2.766425,2.702678,7.4767556,4,88,4,6,4,10,88,7,7,6,88,9
"ESS6e02_6",6,"2.6","23.11.2023",3082,"FR",0.99640495,1.0612664,2.702678,2.8682613,1,6,1,4,8,1,5,1,1,6,9,3
"ESS6e02_6",6,"2.6","23.11.2023",3084,"FR",0.99705994,0.89370424,2.702678,2.4153948,7,7,6,8,6,8,6,4,7,8,8,9
"ESS6e02_6",6,"2.6","23.11.2023",3090,"FR",0.92540616,1.1748307,2.702678,3.175189,0,0,0,0,5,8,0,0,5,0,10,10
"ESS6e02_6",6,"2.6","23.11.2023",3094,"FR",0.46270308,0.58741534,2.702678,1.5875945,2,7,2,8,2,1,3,4,4,7,9,2
"ESS6e02_6",6,"2.6","23.11.2023",3100,"FR",0.92540616,0.98683876,2.702678,2.6671073,1,3,2,5,4,7,3,0,4,0,5,8
"ESS6e02_6",6,"2.6","23.11.2023",3102,"FR",0.46270308,0.32749635,2.702678,0.8851172,1,2,0,3,0,5,2,5,5,7,4,5
"ESS6e02_6",6,"2.6","23.11.2023",3108,"FR",2.6347396,1.8648409,2.702678,5.0400643,4,5,4,7,2,8,3,5,8,7,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3110,"FR",1.3173698,0.9141711,2.702678,2.47071,3,5,3,4,6,7,4,3,6,6,6,7
"ESS6e02_6",6,"2.6","23.11.2023",3111,"FR",1.3173698,0.8145108,2.702678,2.2013605,4,2,2,8,2,8,5,6,8,8,8,8
"ESS6e02_6",6,"2.6","23.11.2023",3112,"FR",1.3173698,1.373002,2.702678,3.7107823,3,5,5,6,7,8,3,3,3,5,8,8
"ESS6e02_6",6,"2.6","23.11.2023",3113,"FR",1.9760547,1.3712566,2.702678,3.706065,2,0,2,2,3,7,2,4,2,2,6,8
"ESS6e02_6",6,"2.6","23.11.2023",3115,"FR",1.9760547,1.0610548,2.702678,2.8676896,0,5,1,2,10,10,2,2,5,7,6,10
"ESS6e02_6",6,"2.6","23.11.2023",3117,"FR",1.3173698,0.70736986,2.702678,1.911793,4,2,3,6,5,1,1,2,1,3,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3118,"FR",1.3173698,2.4554088,2.702678,6.6361794,3,4,3,5,0,7,4,4,4,5,6,8
"ESS6e02_6",6,"2.6","23.11.2023",3120,"FR",1.3173698,0.8145108,2.702678,2.2013605,2,1,2,3,4,3,4,4,7,6,7,9
"ESS6e02_6",6,"2.6","23.11.2023",3121,"FR",2.6347396,4.0146346,2.702678,10.850265,0,1,0,1,5,6,0,1,2,6,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3122,"FR",1.3173698,1.6724403,2.702678,4.5200677,2,7,2,2,5,6,0,1,5,8,6,7
"ESS6e02_6",6,"2.6","23.11.2023",3125,"FR",1.3173698,0.8145108,2.702678,2.2013605,0,0,0,0,88,5,0,5,5,5,8,8
"ESS6e02_6",6,"2.6","23.11.2023",3127,"FR",1.3173698,0.8145108,2.702678,2.2013605,3,2,3,5,7,5,0,0,6,7,8,6
"ESS6e02_6",6,"2.6","23.11.2023",3128,"FR",1.3173698,0.9141711,2.702678,2.47071,2,5,2,4,5,10,2,3,7,8,4,10
"ESS6e02_6",6,"2.6","23.11.2023",3130,"FR",1.3173698,0.70736986,2.702678,1.911793,8,5,8,8,0,9,3,6,8,5,6,9
"ESS6e02_6",6,"2.6","23.11.2023",3132,"FR",0.6586849,0.704312,2.702678,1.9035286,8,5,7,9,4,3,8,9,8,8,0,6
"ESS6e02_6",6,"2.6","23.11.2023",3135,"FR",1.4375119,1.8013414,2.702678,4.868446,7,4,6,5,5,10,5,7,8,8,9,9
"ESS6e02_6",6,"2.6","23.11.2023",3136,"FR",0.96128166,0.6936133,2.702678,1.8746134,3,1,1,7,1,10,0,3,3,0,2,9
"ESS6e02_6",6,"2.6","23.11.2023",3137,"FR",0.96128166,1.0278697,2.702678,2.7780008,4,5,2,5,5,7,4,6,6,6,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3138,"FR",0.48064083,0.33353424,2.702678,0.9014356,0,0,0,1,5,5,3,5,10,2,4,8
"ESS6e02_6",6,"2.6","23.11.2023",3141,"FR",0.96128166,1.2673361,2.702678,3.4252014,1,2,1,2,6,8,3,2,2,7,7,10
"ESS6e02_6",6,"2.6","23.11.2023",3142,"FR",0.96128166,0.6770185,2.702678,1.829763,5,4,1,6,10,3,3,5,5,5,5,10
"ESS6e02_6",6,"2.6","23.11.2023",3148,"FR",0.5296219,0.5519877,2.702678,1.491845,0,88,0,0,9,5,0,0,6,5,7,5
"ESS6e02_6",6,"2.6","23.11.2023",3153,"FR",0.5312795,0.38299742,2.702678,1.0351187,2,0,1,4,2,1,0,2,2,3,6,6
"ESS6e02_6",6,"2.6","23.11.2023",3155,"FR",1.9335736,1.395171,2.702678,3.770698,2,4,2,5,0,7,3,3,5,6,5,7
"ESS6e02_6",6,"2.6","23.11.2023",3159,"FR",0.4833934,0.5719618,2.702678,1.5458286,1,4,2,2,4,4,2,6,2,6,5,4
"ESS6e02_6",6,"2.6","23.11.2023",3162,"FR",0.4833934,0.850548,2.702678,2.2987573,0,0,0,0,5,5,0,0,0,5,5,5
"ESS6e02_6",6,"2.6","23.11.2023",3165,"FR",0.9667868,0.6808957,2.702678,1.8402418,2,5,2,5,7,10,2,2,2,10,10,10
"ESS6e02_6",6,"2.6","23.11.2023",3169,"FR",0.9667868,0.6808957,2.702678,1.8402418,4,5,4,4,77,8,4,3,6,5,7,7
"ESS6e02_6",6,"2.6","23.11.2023",3170,"FR",2.416967,3.0286932,2.702678,8.185582,2,7,5,3,0,7,0,0,2,3,6,4
"ESS6e02_6",6,"2.6","23.11.2023",3171,"FR",0.9667868,0.5870586,2.702678,1.5866303,4,7,4,8,1,8,4,6,6,5,6,8
"ESS6e02_6",6,"2.6","23.11.2023",3174,"FR",0.4785909,0.7362913,2.702678,1.9899583,5,0,5,2,1,8,0,1,1,5,8,8
"ESS6e02_6",6,"2.6","23.11.2023",3180,"FR",0.4785909,1.3167468,2.702678,3.5587428,1,0,1,0,88,1,3,3,3,8,8,3
"ESS6e02_6",6,"2.6","23.11.2023",3181,"FR",0.9571818,0.98047376,2.702678,2.6499047,5,3,4,6,1,7,5,5,7,5,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3182,"FR",0.4785909,0.49754927,2.702678,1.3447155,5,3,3,3,3,0,0,2,3,3,6,7
"ESS6e02_6",6,"2.6","23.11.2023",3183,"FR",0.9571818,0.85795987,2.702678,2.3187892,5,6,5,5,6,8,6,4,6,8,8,7
"ESS6e02_6",6,"2.6","23.11.2023",3186,"FR",0.9571818,1.7937384,2.702678,4.847897,5,7,2,4,6,7,3,2,4,4,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3187,"FR",0.4785909,0.5000233,2.702678,1.3514019,2,5,2,6,4,6,6,5,8,4,8,7
"ESS6e02_6",6,"2.6","23.11.2023",3190,"FR",0.8739131,1.616496,2.702678,4.368868,5,5,4,5,7,8,4,2,4,4,6,7
"ESS6e02_6",6,"2.6","23.11.2023",3191,"FR",0.8739131,2.4043968,2.702678,6.49831,2,1,2,3,0,6,2,1,7,4,2,10
"ESS6e02_6",6,"2.6","23.11.2023",3192,"FR",0.8739131,1.3444773,2.702678,3.6336892,3,5,5,5,6,8,4,2,5,6,8,8
"ESS6e02_6",6,"2.6","23.11.2023",3193,"FR",1.7478262,1.826098,2.702678,4.9353547,1,8,1,3,8,3,2,2,3,7,7,6
"ESS6e02_6",6,"2.6","23.11.2023",3194,"FR",0.8739131,0.692674,2.702678,1.8720747,3,5,3,4,0,6,0,4,7,5,5,7
"ESS6e02_6",6,"2.6","23.11.2023",3197,"FR",0.8739131,1.3793594,2.702678,3.7279642,3,4,4,4,7,8,3,3,3,4,7,10
"ESS6e02_6",6,"2.6","23.11.2023",3200,"FR",0.47569254,0.75081944,2.702678,2.0292232,0,5,0,2,5,3,2,1,4,3,7,5
"ESS6e02_6",6,"2.6","23.11.2023",3201,"FR",0.47569254,0.426382,2.702678,1.1523732,2,3,2,7,3,7,3,6,6,8,6,7
"ESS6e02_6",6,"2.6","23.11.2023",3202,"FR",0.47569254,0.426382,2.702678,1.1523732,2,1,2,3,1,6,4,5,7,1,6,7
"ESS6e02_6",6,"2.6","23.11.2023",3204,"FR",0.9513851,1.7828754,2.702678,4.818538,5,5,5,6,6,8,4,6,4,6,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3207,"FR",0.9513851,0.8682949,2.702678,2.3467214,3,3,3,5,5,7,3,5,8,5,5,7
"ESS6e02_6",6,"2.6","23.11.2023",3208,"FR",1.4270775,1.1311188,2.702678,3.0570498,0,2,0,1,7,8,2,2,2,5,5,5
"ESS6e02_6",6,"2.6","23.11.2023",3209,"FR",0.9513851,0.974536,2.702678,2.633857,2,2,2,3,1,9,2,2,9,2,9,6
"ESS6e02_6",6,"2.6","23.11.2023",3210,"FR",0.9513851,0.9939903,2.702678,2.6864357,1,2,1,3,8,6,2,2,3,3,3,7
"ESS6e02_6",6,"2.6","23.11.2023",3213,"FR",0.47569254,0.50665796,2.702678,1.3693333,2,2,4,2,4,10,4,5,2,3,3,10
"ESS6e02_6",6,"2.6","23.11.2023",3214,"FR",0.9513851,0.7540792,2.702678,2.0380332,0,7,0,2,7,5,4,3,5,6,9,7
"ESS6e02_6",6,"2.6","23.11.2023",3216,"FR",0.9513851,1.5016389,2.702678,4.0584464,7,7,7,8,5,4,4,4,7,7,7,5
"ESS6e02_6",6,"2.6","23.11.2023",3217,"FR",0.9513851,1.0133159,2.702678,2.7386665,3,2,3,4,5,6,4,5,6,6,7,5
"ESS6e02_6",6,"2.6","23.11.2023",3218,"FR",0.9513851,0.9939903,2.702678,2.6864357,0,0,0,0,6,6,0,2,0,2,9,8
"ESS6e02_6",6,"2.6","23.11.2023",3220,"FR",0.9687304,0.76782733,2.702678,2.07519,3,3,3,4,5,7,6,2,3,3,6,7
"ESS6e02_6",6,"2.6","23.11.2023",3221,"FR",0.9687304,1.0317904,2.702678,2.788597,6,6,7,7,2,6,4,3,6,7,7,6
"ESS6e02_6",6,"2.6","23.11.2023",3222,"FR",0.48069984,0.6247313,2.702678,1.6884475,3,5,4,4,6,8,3,3,5,7,8,8
"ESS6e02_6",6,"2.6","23.11.2023",3224,"FR",0.9687304,0.88412535,2.702678,2.389506,2,5,2,4,8,9,2,6,8,4,10,10
"ESS6e02_6",6,"2.6","23.11.2023",3225,"FR",1.4530956,2.287335,2.702678,6.1819296,1,3,4,8,5,4,3,5,9,6,6,5
"ESS6e02_6",6,"2.6","23.11.2023",3226,"FR",0.9687304,0.88412535,2.702678,2.389506,3,4,3,3,8,5,2,1,6,4,9,8
"ESS6e02_6",6,"2.6","23.11.2023",3228,"FR",1.9227993,3.5566432,2.702678,9.612461,2,2,0,0,5,8,5,3,5,6,7,9
"ESS6e02_6",6,"2.6","23.11.2023",3229,"FR",0.4843652,0.7645081,2.702678,2.0662193,4,4,4,5,5,4,2,3,8,7,4,5
"ESS6e02_6",6,"2.6","23.11.2023",3230,"FR",0.4843652,0.7645081,2.702678,2.0662193,4,3,4,5,7,8,4,3,7,5,8,7
"ESS6e02_6",6,"2.6","23.11.2023",3231,"FR",1.4530956,1.5462823,2.702678,4.179103,7,6,5,8,5,4,3,8,8,8,9,3
"ESS6e02_6",6,"2.6","23.11.2023",3232,"FR",1.4530956,2.287335,2.702678,6.1819296,2,2,2,2,5,10,7,6,7,3,5,8
"ESS6e02_6",6,"2.6","23.11.2023",3233,"FR",0.9649737,0.9884553,2.702678,2.6714764,3,4,6,7,5,4,3,4,4,8,8,5
"ESS6e02_6",6,"2.6","23.11.2023",3235,"FR",1.4530956,1.488455,2.702678,4.0228148,0,5,0,0,5,5,5,5,0,8,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3236,"FR",0.48567042,0.5049092,2.702678,1.364607,7,10,10,6,0,10,8,10,7,10,10,10
"ESS6e02_6",6,"2.6","23.11.2023",3238,"FR",0.48567042,0.51728535,2.702678,1.3980557,2,5,3,4,0,7,4,6,5,3,7,7
"ESS6e02_6",6,"2.6","23.11.2023",3239,"FR",0.48567042,0.76449955,2.702678,2.066196,0,3,0,0,5,6,3,6,4,7,6,8
"ESS6e02_6",6,"2.6","23.11.2023",3240,"FR",0.97134084,1.0148398,2.702678,2.742785,4,5,4,5,10,4,0,4,4,7,7,7
"ESS6e02_6",6,"2.6","23.11.2023",3247,"FR",0.48567042,0.5168163,2.702678,1.3967881,2,2,0,2,7,9,3,2,6,4,8,9
"ESS6e02_6",6,"2.6","23.11.2023",3251,"FR",0.97134084,1.0345707,2.702678,2.7961113,6,5,5,7,5,7,5,6,7,5,8,8
"ESS6e02_6",6,"2.6","23.11.2023",3254,"FR",0.98099476,1.7133844,2.702678,4.6307263,3,5,1,7,3,8,3,3,6,5,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3261,"FR",0.98099476,2.5479248,2.702678,6.88622,2,6,3,3,88,5,0,1,88,0,1,5
"ESS6e02_6",6,"2.6","23.11.2023",3262,"FR",1.4714922,2.3162932,2.702678,6.260195,1,3,1,1,10,10,5,2,3,2,5,10
"ESS6e02_6",6,"2.6","23.11.2023",3265,"FR",1.4714922,2.863656,2.702678,7.73954,88,88,88,88,5,8,88,4,7,6,8,9
"ESS6e02_6",6,"2.6","23.11.2023",3269,"FR",0.49049738,0.5099274,2.702678,1.3781695,5,6,5,4,6,5,0,0,4,7,8,6
"ESS6e02_6",6,"2.6","23.11.2023",3270,"FR",0.9591838,0.99717987,2.702678,2.695056,0,5,5,3,7,4,2,2,4,3,7,7
"ESS6e02_6",6,"2.6","23.11.2023",3272,"FR",0.9591838,1.0216223,2.702678,2.761116,1,5,0,4,4,10,2,3,4,7,10,8
"ESS6e02_6",6,"2.6","23.11.2023",3274,"FR",0.4795919,0.510348,2.702678,1.3793063,6,3,3,7,5,7,4,5,7,3,5,7
"ESS6e02_6",6,"2.6","23.11.2023",3275,"FR",0.9591838,1.0021384,2.702678,2.7084572,3,6,3,5,8,4,4,3,4,5,4,6
"ESS6e02_6",6,"2.6","23.11.2023",3277,"FR",1.9183676,2.0432446,2.702678,5.522232,3,1,3,6,3,8,4,6,7,5,4,8
"ESS6e02_6",6,"2.6","23.11.2023",3284,"FR",1.4205401,1.1259371,2.702678,3.0430455,5,6,5,6,6,7,4,4,7,7,8,7
"ESS6e02_6",6,"2.6","23.11.2023",3285,"FR",1.4205401,1.8461746,2.702678,4.9896154,0,3,0,4,5,4,0,4,7,3,8,4
"ESS6e02_6",6,"2.6","23.11.2023",3286,"FR",0.9470268,0.9700716,2.702678,2.6217911,1,2,0,2,5,10,3,2,2,3,2,7
"ESS6e02_6",6,"2.6","23.11.2023",3289,"FR",0.4735134,0.49227062,2.702678,1.330449,2,2,2,5,8,5,4,3,4,5,8,8
"ESS6e02_6",6,"2.6","23.11.2023",3291,"FR",0.4735134,0.3753124,2.702678,1.0143485,3,5,3,5,3,8,2,3,3,3,3,8
"ESS6e02_6",6,"2.6","23.11.2023",3292,"FR",0.4735134,0.3753124,2.702678,1.0143485,5,8,5,7,77,8,8,77,7,5,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3296,"FR",0.9470268,1.6540565,2.702678,4.470382,4,5,4,4,5,7,4,5,4,4,4,8
"ESS6e02_6",6,"2.6","23.11.2023",3299,"FR",0.4735134,0.92149967,2.702678,2.490517,3,5,3,5,5,0,0,5,7,8,9,2
"ESS6e02_6",6,"2.6","23.11.2023",3300,"FR",0.9470268,1.0077593,2.702678,2.723649,1,5,5,6,2,6,3,5,6,1,6,7
"ESS6e02_6",6,"2.6","23.11.2023",3304,"FR",0.47677773,0.89347136,2.702678,2.4147654,3,5,2,3,4,2,5,4,7,7,9,2
"ESS6e02_6",6,"2.6","23.11.2023",3306,"FR",0.47677773,0.89347136,2.702678,2.4147654,4,6,3,6,3,9,6,6,6,5,8,8
"ESS6e02_6",6,"2.6","23.11.2023",3308,"FR",0.47677773,0.75253224,2.702678,2.0338523,3,6,3,5,5,7,3,3,6,6,7,7
"ESS6e02_6",6,"2.6","23.11.2023",3310,"FR",0.4724483,0.61400735,2.702678,1.6594641,2,5,2,2,88,2,1,1,5,5,7,3
"ESS6e02_6",6,"2.6","23.11.2023",3311,"FR",0.47677773,1.2383285,2.702678,3.346803,7,8,8,5,8,7,3,2,3,5,6,7
"ESS6e02_6",6,"2.6","23.11.2023",3312,"FR",0.95355546,0.7557995,2.702678,2.0426826,2,4,2,2,3,7,2,3,7,7,7,6
"ESS6e02_6",6,"2.6","23.11.2023",3313,"FR",1.4303331,2.2515044,2.702678,6.0850916,6,10,6,5,5,5,5,5,5,6,7,3
"ESS6e02_6",6,"2.6","23.11.2023",3314,"FR",1.4303331,2.680414,2.702678,7.2442956,5,6,5,5,88,7,3,3,6,8,8,4
"ESS6e02_6",6,"2.6","23.11.2023",3315,"FR",1.4303331,2.2575967,2.702678,6.101557,2,2,2,5,0,5,4,4,10,4,3,5
"ESS6e02_6",6,"2.6","23.11.2023",3316,"FR",0.95355546,1.5050645,2.702678,4.0677047,3,6,3,5,5,7,4,4,5,7,8,7
"ESS6e02_6",6,"2.6","23.11.2023",3318,"FR",0.4920249,0.51151544,2.702678,1.3824615,3,1,3,5,5,8,4,4,8,4,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3320,"FR",0.4920249,0.44102135,2.702678,1.1919386,5,4,2,3,6,6,4,5,7,3,6,7
"ESS6e02_6",6,"2.6","23.11.2023",3324,"FR",0.9840498,1.0281179,2.702678,2.7786715,0,5,0,5,10,8,0,0,0,0,5,10
"ESS6e02_6",6,"2.6","23.11.2023",3327,"FR",0.9840498,0.8981068,2.702678,2.4272935,7,3,6,5,5,7,0,3,7,6,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3330,"FR",0.4920249,0.51151544,2.702678,1.3824615,1,5,2,5,9,8,1,0,2,1,9,8
"ESS6e02_6",6,"2.6","23.11.2023",3334,"FR",0.71482533,0.7876339,2.702678,2.1287208,5,5,5,5,5,10,5,5,5,5,8,10
"ESS6e02_6",6,"2.6","23.11.2023",3335,"FR",1.4296507,1.0375688,2.702678,2.8042142,5,3,5,6,0,10,4,5,5,8,3,10
"ESS6e02_6",6,"2.6","23.11.2023",3336,"FR",2.144476,2.769127,2.702678,7.4840584,5,5,5,5,5,9,4,5,5,5,7,9
"ESS6e02_6",6,"2.6","23.11.2023",3338,"FR",1.4296507,0.79105353,2.702678,2.137963,0,0,0,0,10,10,0,0,0,2,2,10
"ESS6e02_6",6,"2.6","23.11.2023",3340,"FR",1.4296507,0.79105353,2.702678,2.137963,3,7,4,5,7,0,0,4,4,3,3,0
"ESS6e02_6",6,"2.6","23.11.2023",3341,"FR",1.4296507,1.5710168,2.702678,4.2459526,5,6,5,4,5,4,6,6,7,9,8,7
"ESS6e02_6",6,"2.6","23.11.2023",3343,"FR",2.144476,2.769127,2.702678,7.4840584,5,6,5,4,7,8,5,6,6,7,9,7
"ESS6e02_6",6,"2.6","23.11.2023",3344,"FR",1.4296507,1.8702942,2.702678,5.054803,0,0,0,0,5,10,2,0,5,7,8,10
"ESS6e02_6",6,"2.6","23.11.2023",3346,"FR",1.4296507,1.5710168,2.702678,4.2459526,5,6,6,5,8,2,4,4,5,7,7,6
"ESS6e02_6",6,"2.6","23.11.2023",3347,"FR",1.4296507,1.0427281,2.702678,2.8181581,5,0,5,0,2,5,4,4,2,8,8,8
"ESS6e02_6",6,"2.6","23.11.2023",3348,"FR",0.71482533,0.39552677,2.702678,1.0689815,3,6,0,6,5,8,2,4,8,6,8,8
"ESS6e02_6",6,"2.6","23.11.2023",3349,"FR",2.144476,2.9133954,2.702678,7.8739696,0,5,7,5,0,8,5,88,88,3,5,10
"ESS6e02_6",6,"2.6","23.11.2023",3350,"FR",2.8593013,1.5821071,2.702678,4.275926,2,5,4,3,3,6,1,1,3,6,8,7
"ESS6e02_6",6,"2.6","23.11.2023",3351,"FR",2.8593013,3.6921692,2.702678,9.9787445,2,3,2,3,5,8,5,5,5,8,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3352,"FR",2.8593013,3.1505356,2.702678,8.514883,7,5,4,6,7,7,3,4,4,8,8,6
"ESS6e02_6",6,"2.6","23.11.2023",3354,"FR",1.4296507,1.8702942,2.702678,5.054803,2,5,2,5,0,1,1,4,7,3,5,7
"ESS6e02_6",6,"2.6","23.11.2023",3355,"FR",1.4296507,1.5752678,2.702678,4.2574415,2,2,2,2,5,6,2,1,1,5,4,5
"ESS6e02_6",6,"2.6","23.11.2023",3356,"FR",2.144476,2.769127,2.702678,7.4840584,8,8,8,5,10,9,6,5,7,5,8,7
"ESS6e02_6",6,"2.6","23.11.2023",3359,"FR",1.043364,1.087425,2.702678,2.9389596,4,2,3,5,8,7,5,5,5,6,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3360,"FR",0.521682,0.28012037,2.702678,0.75707513,4,5,3,4,5,7,3,4,5,5,5,8
"ESS6e02_6",6,"2.6","23.11.2023",3361,"FR",0.521682,0.5563136,2.702678,1.5035365,4,5,4,4,1,7,3,2,4,6,7,7
"ESS6e02_6",6,"2.6","23.11.2023",3362,"FR",1.043364,0.75283986,2.702678,2.0346837,6,8,4,8,4,7,5,5,7,5,4,7
"ESS6e02_6",6,"2.6","23.11.2023",3363,"FR",1.0424144,1.9429271,2.702678,5.2511063,5,4,3,0,5,4,4,3,4,4,5,5
"ESS6e02_6",6,"2.6","23.11.2023",3365,"FR",0.521682,0.37607864,2.702678,1.0164194,4,3,3,4,6,6,4,3,5,4,5,6
"ESS6e02_6",6,"2.6","23.11.2023",3366,"FR",2.60841,2.7815678,2.702678,7.517682,5,6,5,6,3,9,5,5,5,6,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3368,"FR",1.3969218,1.8416759,2.702678,4.977457,7,9,8,6,3,9,6,8,9,8,9,9
"ESS6e02_6",6,"2.6","23.11.2023",3371,"FR",0.93128115,0.57579774,2.702678,1.5561959,0,0,0,0,5,0,0,0,0,5,5,10
"ESS6e02_6",6,"2.6","23.11.2023",3372,"FR",0.93128115,0.57579774,2.702678,1.5561959,0,1,0,2,5,7,5,5,6,3,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3373,"FR",0.93128115,0.9706089,2.702678,2.6232433,4,7,3,3,8,9,3,3,5,6,10,8
"ESS6e02_6",6,"2.6","23.11.2023",3374,"FR",0.93128115,0.50005716,2.702678,1.3514935,0,0,0,0,5,0,0,0,0,4,2,5
"ESS6e02_6",6,"2.6","23.11.2023",3375,"FR",0.93128115,0.9706089,2.702678,2.6232433,8,10,5,10,0,0,0,10,4,10,10,5
"ESS6e02_6",6,"2.6","23.11.2023",3377,"FR",0.93128115,0.81993294,2.702678,2.2160146,3,3,3,3,6,8,4,2,5,7,6,6
"ESS6e02_6",6,"2.6","23.11.2023",3383,"FR",0.93128115,0.995791,2.702678,2.6913025,5,5,5,5,0,5,0,5,5,5,10,10
"ESS6e02_6",6,"2.6","23.11.2023",3384,"FR",0.46564057,0.40996647,2.702678,1.1080073,5,5,3,5,3,7,5,5,7,6,6,7
"ESS6e02_6",6,"2.6","23.11.2023",3385,"FR",1.3969218,0.8636966,2.702678,2.3342936,3,2,3,4,5,4,4,5,4,5,6,6
"ESS6e02_6",6,"2.6","23.11.2023",3387,"FR",1.3969218,0.7500858,2.702678,2.0272403,4,6,4,5,0,5,4,4,6,6,7,8
"ESS6e02_6",6,"2.6","23.11.2023",3389,"FR",1.4232768,0.7642373,2.702678,2.0654874,0,2,0,2,0,9,1,2,1,2,4,9
"ESS6e02_6",6,"2.6","23.11.2023",3390,"FR",0.9488512,0.68464416,2.702678,1.8503727,4,5,4,4,8,8,5,4,5,6,6,8
